fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
0.567715,0.603548,1.100009,-0.047779,0.195915,0.3071,0.80066,1.554563,0.935333,1.614985,0.513022,Very Bad
-0.038027,-0.320798,-0.881593,0.089095,-0.890703,1.002457,-1.502891,-0.508643,-0.391775,-0.573358,-0.401602,Good
0.157641,-0.418296,-0.021131,0.450706,-0.128921,0.6998,-0.966527,-0.982901,-0.324744,-0.491061,-0.597932,Fair
0.359661,-1.768482,-1.213631,-0.59998,-2.21388,0.018201,0.80066,-1.810252,-0.652698,-1.114324,-0.894408,Very Good
0.269047,0.793882,-0.323662,0.772103,-0.263653,1.565698,0.315501,-0.740483,0.114601,0.74616,2.013833,Bad
0.317273,0.6653,0.57012,1.698682,-0.150213,-1.390038,0.057074,0.402441,0.229925,1.063328,0.904428,Bad
-0.023575,0.833881,0.481928,-1.440598,-0.147365,1.056009,0.80066,0.043985,1.242297,0.503069,0.666246,Bad
1.187611,-0.110564,0.349997,-0.407659,-0.260632,0.697937,0.80066,-0.115075,1.656824,-0.233185,1.51039,Fair
1.555827,0.929304,0.824309,2.684135,1.090421,-0.184426,0.80066,0.602785,0.757751,0.601981,-1.460394,Bad
-1.30662,-0.410229,-0.034804,0.101881,0.57816,-0.114299,-0.783504,1.31031,-0.09283,-0.071645,-0.040587,Fair
-0.238349,0.105202,1.175277,-0.000995,1.603256,-0.113463,0.80066,0.895508,1.526642,0.626402,-0.05861,Bad
0.140896,0.27853,0.969607,-0.324491,-0.691181,-0.637063,-0.636196,0.52721,0.334801,0.563294,-0.032792,Bad
-0.386498,0.620546,-0.028793,1.286326,-0.301408,-0.300046,-0.079767,-1.07711,0.734752,0.14531,-1.247111,Fair
1.606358,-0.407544,-0.367319,-1.088804,0.367115,0.414024,0.80066,-0.466245,-1.46421,-0.753213,-0.7196,Good
0.418299,0.803871,-0.012305,1.088021,-0.832682,-0.453071,-2.005567,1.097356,-0.460835,-0.013065,0.949682,Bad
-1.122351,-2.112195,-2.13748,-0.5395,-1.943347,1.565698,0.80066,-0.707001,-1.384481,-1.431351,-0.933625,Very Good
0.82329,1.423219,0.348849,-0.92868,0.025013,1.135305,0.80066,-0.231005,0.461666,0.840618,1.000345,Bad
0.265343,1.21369,0.28804,-0.277835,1.988843,-0.467396,0.705832,0.219509,0.364405,0.899632,0.38496,Bad
0.471506,0.523995,1.140571,0.092043,-0.326167,-1.370256,-0.62468,0.539721,-0.26658,0.624215,1.231002,Bad
2.096261,-0.39178,-0.193031,-0.588844,0.710527,-0.42866,0.80066,-0.280038,-0.122894,-0.276844,-0.363577,Fair
0.041928,-1.036437,-1.640097,0.988227,-0.78019,0.118394,0.80066,-1.403497,-0.94434,-1.266589,-2.2567,Very Good
-0.511758,-1.846775,-1.252452,-1.065388,-1.837889,1.271754,0.80066,-2.46411,-0.608554,-1.137954,-2.019891,Very Good
-1.784529,0.948784,0.216676,0.135197,2.4066,1.565698,0.80066,-0.025396,-0.275125,0.643508,-0.140627,Bad
0.073842,0.599091,0.162978,0.634421,0.600188,-0.42146,-1.08239,0.677504,-0.542593,0.752724,-0.347152,Bad
1.378917,-0.454232,-0.050843,-0.035265,0.227763,1.092015,0.80066,0.606127,-0.79693,-0.185229,-0.341578,Fair
0.265814,0.121694,1.498711,0.855187,1.592103,-1.060938,0.606276,1.0267,0.350508,2.002395,1.705975,Very Bad
-2.062814,-0.876832,-0.748793,-0.693436,-0.124943,-1.511142,0.346782,0.246977,-0.871841,0.287072,-1.57546,Good
-0.294705,-0.419746,0.371916,0.718003,1.718067,0.255362,-2.047163,0.451507,0.566079,0.61659,1.933274,Bad
1.067666,1.127086,0.90135,0.629945,1.945401,1.357277,-1.27498,-0.133983,-0.441562,0.246671,-0.466139,Bad
0.251712,-0.75513,-0.259365,0.898535,-1.083233,1.565698,-1.558331,-0.811585,-0.573176,-0.485622,-1.417313,Good
-0.874977,0.103488,1.052427,-1.440598,1.81138,-1.440191,-0.580341,0.837602,0.721946,0.664601,0.418787,Bad
-0.311682,0.17446,0.806257,0.61831,0.694993,1.565698,-0.575468,0.808948,1.713334,1.464445,1.91617,Very Bad
-0.500413,-0.693014,-0.968422,0.905571,-0.385004,-0.10928,0.80066,-0.920006,-0.525228,-0.37911,-1.005777,Good
-1.083278,-1.512043,-1.108331,-0.712891,-1.702047,-0.614027,0.80066,-2.066475,-0.469245,-1.159489,-1.489157,Very Good
-1.850383,-0.118792,0.878305,-0.637037,1.209102,0.612056,0.80066,-0.11358,0.352743,0.293615,0.0958,Bad
0.894147,-0.179235,0.381235,-0.730429,0.427159,-0.017009,0.664501,0.197341,-0.242882,0.88348,1.24661,Bad
0.967829,-1.523159,-0.849801,-1.440598,-1.285784,-0.796108,0.80066,-1.370138,-1.355086,-1.823942,-1.273684,Very Good
-1.503292,0.469,1.230668,0.778176,1.326817,0.206947,0.718816,-0.174664,0.185024,0.882225,0.895437,Bad
1.248272,0.764009,1.085646,2.595314,1.454124,1.565698,-0.034532,1.590067,-0.595299,1.409453,0.600722,Bad
-0.365665,-1.088023,-1.452019,-0.828314,-0.125741,-0.89325,0.80066,-0.554413,-1.034431,-1.328658,-0.83888,Very Good
1.163125,-1.085859,-0.942526,-0.628198,-2.034814,-1.144018,-1.095497,0.54086,-1.085619,-1.643891,-1.042942,Very Good
0.188321,1.581524,0.805407,-0.091764,1.403302,0.120416,0.80066,-0.627902,0.542111,0.47491,1.973919,Bad
0.104242,1.040418,0.825909,-1.440598,0.247608,-0.594299,0.80066,0.72528,1.137853,0.919057,2.865468,Bad
0.62194,0.483013,1.427487,-0.828662,2.338854,-1.3442,0.617995,0.209049,0.880175,0.71408,-0.222665,Bad
-0.684688,1.13559,0.519288,0.046195,1.414901,-1.220313,-1.402652,0.993031,1.099361,1.281559,0.20857,Very Bad
1.413404,1.521065,1.0686,-0.857247,1.054311,-0.398066,-1.475351,2.267034,1.008401,1.188593,0.903822,Very Bad
-1.030265,0.264854,0.344195,1.489385,0.456306,-0.575972,0.80066,-0.698808,0.227423,0.568412,-1.219748,Bad
-0.394158,0.057219,0.079873,-1.440598,-0.074576,-0.518501,-1.974564,-0.384499,-0.427432,-0.131231,-0.014793,Fair
0.739995,1.958549,1.256755,1.100411,0.662639,1.45012,0.80066,0.463145,-0.17129,1.767086,2.598081,Very Bad
-0.400431,1.418102,0.939078,1.698712,-0.264514,-1.100372,0.403811,0.092149,-0.681489,-0.101842,0.116707,Bad
0.742469,0.085803,-0.459163,0.244898,-0.486427,0.51407,0.469292,-1.955018,0.239805,-0.06569,0.374359,Good
1.230101,-2.089912,-0.840162,-0.290586,-0.201452,1.401662,-1.700994,-0.072696,-1.824648,-1.370809,0.284202,Very Good
1.333505,0.427643,0.037437,0.339034,-0.515065,-0.820442,0.80066,1.409809,1.023191,0.010834,-0.346853,Bad
-1.943643,0.430529,-0.845696,-0.594197,0.296095,-1.515853,0.80066,-0.084078,-0.366938,-0.865046,-0.183222,Good
-0.068574,-0.772239,-0.626819,-1.440598,-0.931157,-0.287237,0.80066,-1.89505,-0.926431,-0.959022,-0.495559,Very Good
1.198194,1.026901,0.494203,-0.911411,0.751643,-0.634023,0.80066,0.687752,0.037821,1.227095,0.850442,Bad
-1.1189,-0.152906,0.565329,-0.033202,0.725914,-0.318817,-0.930471,1.098567,0.789508,0.508157,1.329227,Bad
0.953082,0.821213,1.01845,-1.005599,1.21686,-0.662242,0.80066,0.760747,-0.31716,0.298291,1.357827,Bad
0.899049,1.683283,0.617386,-0.472552,0.22856,-0.7131,0.80066,0.45685,-0.010969,0.246564,-0.196938,Bad
-0.935075,1.822263,1.134432,0.574405,1.065939,1.038405,0.80066,1.954745,0.72937,1.251355,1.159393,Very Bad
0.924861,0.220993,0.662003,0.100335,1.019497,1.565698,0.80066,0.009456,0.046027,0.862233,1.522791,Bad
0.331421,0.325138,0.324122,1.188612,-0.087029,0.082816,0.80066,0.378234,0.798533,0.933249,1.833467,Bad
0.964962,0.914961,1.491011,0.307416,-0.119229,-0.243403,0.47138,1.420103,1.273297,1.352047,0.90438,Very Bad
-0.683523,1.03823,0.857252,0.489788,0.740608,-1.118673,0.80066,1.194431,1.392732,1.413943,0.43609,Very Bad
0.240618,-0.227838,0.874749,-0.682829,0.731921,-0.782236,-0.475222,0.889256,0.571767,0.234606,1.230009,Bad
-1.565919,-0.160386,0.75486,-1.388739,1.857915,-1.161279,0.289769,0.867342,-0.855022,1.091521,0.786487,Bad
-1.8406,1.509459,1.306427,-0.301715,1.17387,1.565698,-0.786712,1.354353,0.466221,1.935954,1.183383,Very Bad
-0.025364,0.351023,-0.583993,-0.929073,1.382791,1.565698,0.177989,-0.244324,-0.915257,-0.079311,0.541774,Fair
1.2093,-0.041716,-0.323912,-0.363358,-0.025802,0.953109,0.724722,-0.475545,-0.279036,-0.251951,-0.802394,Fair
0.556664,2.057395,1.500302,-0.974376,0.725272,1.565698,0.464151,1.061651,0.513349,1.431272,1.474364,Very Bad
-0.301768,-1.142783,-1.527576,0.625316,-0.133312,-1.046366,0.238287,0.085599,-1.794513,-1.337474,-0.576634,Very Good
0.062825,0.966597,0.733444,-0.684699,0.762704,0.073948,-0.093806,0.954007,0.865218,1.344562,1.814527,Very Bad
-0.835561,0.52374,0.297505,-0.387464,0.525302,-0.349867,-2.264971,0.919793,0.612428,0.639775,0.443193,Bad
-0.499047,-1.773843,-1.386495,-0.241549,-1.943827,-1.425471,-1.014472,-0.895547,-1.439009,-1.194006,-0.327133,Very Good
0.560904,0.623768,1.10967,1.378322,-0.327852,-0.258862,0.80066,1.889529,-0.745754,0.558774,0.780996,Bad
-0.452564,-0.955112,1.123986,2.047348,0.720917,-1.484103,0.80066,0.398068,1.031778,0.743873,-0.083522,Bad
0.908469,1.172811,1.115258,1.863153,0.971876,0.417694,0.80066,0.898427,0.08085,0.152394,-0.460038,Bad
-0.22648,-0.778913,-1.170635,-1.440598,0.138833,1.125829,-1.092327,-1.46089,-0.071205,-1.151143,-0.126282,Very Good
0.551355,0.483493,0.360888,-0.476265,-0.078386,-0.223567,0.80066,-0.287179,0.740648,0.550897,-0.50216,Bad
0.882493,0.664994,0.566232,-0.528132,1.746155,-1.574421,0.80066,0.479966,-0.150535,0.90668,-0.009443,Bad
-0.28339,0.686448,0.838148,0.429179,1.72614,-1.385855,0.80066,1.319589,0.062774,0.779939,0.216855,Bad
0.88273,1.132438,0.908757,0.403596,0.246044,1.565698,0.80066,0.933394,0.400165,0.968122,0.720729,Bad
-0.638029,-0.923666,-0.400467,-0.929998,-0.168806,-0.301689,0.80066,-2.414547,-1.460291,-0.758792,-0.169439,Very Good
-0.009209,-0.556442,-0.545287,-0.963995,0.027207,1.046087,-0.556474,0.023341,-1.082726,-1.011307,-1.72353,Good
-0.693238,-0.735897,0.058954,-1.222792,0.918093,0.975319,0.80066,-1.045536,0.25595,-0.314733,-0.466034,Fair
-0.814089,-0.443583,0.229979,-1.440598,1.692497,1.432159,-1.195112,0.584035,0.312416,-0.109325,-0.619854,Fair
0.196936,0.153761,0.882697,-1.440598,1.139481,0.648013,0.648743,0.85721,-0.482497,0.926917,0.329586,Bad
-1.762003,1.260872,1.60211,0.967556,-0.280034,-1.354061,0.80066,0.869493,0.39572,1.325592,-0.647698,Very Bad
-0.363253,0.429316,-0.782274,1.458611,0.184474,0.742515,0.80066,0.513699,-0.284394,0.452809,0.942263,Fair
-1.514832,0.552139,0.463485,1.423389,-0.482692,-1.032994,0.80066,0.305204,0.496563,0.095049,0.511741,Bad
0.874198,0.1499,0.649161,1.045269,0.763838,-0.244548,0.80066,0.61007,1.659553,-0.14115,0.370542,Bad
1.370574,-0.045418,1.178479,-1.058609,0.318209,1.565698,-1.657472,-0.513649,0.653856,0.8092,0.888541,Bad
-1.037902,-0.76054,-0.70944,-1.434027,-0.817041,-0.944164,-0.967563,-0.65182,-0.348491,-0.287769,-0.026189,Good
0.541475,1.262704,0.980115,-1.440598,-0.002056,0.275472,0.80066,1.130997,-0.158683,0.703381,0.905875,Bad
0.805672,-0.38299,-0.184994,-0.715743,-0.452358,1.154352,0.80066,-0.905323,0.172843,-0.106505,-0.017811,Fair
0.847944,-0.571674,-0.986446,-0.127091,-0.880746,0.442101,0.80066,0.088604,-0.437752,-0.742981,-0.36825,Good
0.425364,0.243585,0.102373,-0.927155,0.468864,0.159561,-1.365248,-0.903368,-0.006711,0.610957,0.85926,Bad
0.833803,-0.234421,0.199535,0.557287,0.575876,0.305187,-1.580552,-0.324084,0.213038,1.136585,1.041038,Bad
-0.748371,-0.088656,0.478725,0.747249,0.834174,1.072271,-2.170865,0.287723,0.178969,0.334608,1.608512,Bad
-0.154139,-0.733209,-1.051456,-0.778713,-1.185356,-0.613112,0.80066,-0.866812,-1.57661,-1.27194,-0.842376,Very Good
-0.785728,-1.790834,-1.240849,-1.440598,-0.349732,-1.249671,0.80066,-1.387479,0.099791,-1.301312,-0.467658,Very Good
-0.569467,0.156241,0.665444,1.520406,0.519093,0.714134,-0.17872,0.089718,0.948863,0.537458,0.379708,Bad
0.395506,0.601046,0.6328,0.071098,1.363763,-0.434977,-0.132026,1.259601,0.022283,0.458068,0.731637,Bad
0.658661,0.599752,1.421279,2.277578,0.647766,1.035321,0.18964,1.831734,0.914285,1.782598,1.248925,Very Bad
1.160949,-0.819412,0.70282,-0.021172,1.754531,0.067258,0.80066,-0.294503,-0.894991,-0.236744,-0.256127,Fair
-0.126985,-0.97323,-1.005578,-0.199716,-0.622858,-1.545556,-0.697145,-1.249642,-1.719264,-1.268316,-1.161729,Very Good
0.933919,1.163299,1.657425,-1.076417,2.529923,-0.198541,0.80066,0.791545,1.261674,0.994949,1.334979,Very Bad
0.848565,0.764054,0.830947,-0.378639,0.176271,1.565698,-0.93178,2.039284,0.892206,0.647621,0.687433,Bad
2.285956,-1.319622,-1.439914,-1.440598,-1.291992,0.35408,-0.584185,-0.957107,-1.391708,-1.087487,0.234323,Very Good
-1.686264,0.515927,0.012174,-1.440598,-0.16858,0.5086,0.80066,1.089403,-0.110293,-0.25453,-0.132861,Fair
-0.651194,-0.010978,-0.633435,0.659163,1.881861,-1.347362,-0.544005,0.50207,-0.267071,-0.532426,-0.813089,Fair
1.667827,0.556294,1.099174,-0.362971,0.196266,-0.758318,-0.650974,0.41545,-0.471405,1.285794,0.254781,Bad
-0.282126,0.163922,-0.08314,-0.487458,0.011929,-0.237301,-1.1198,0.031437,1.530467,-0.026234,0.93117,Bad
1.100307,0.521888,1.121264,-0.772638,1.203526,-0.782282,0.80066,1.054057,-0.322033,0.793394,-1.415865,Bad
0.299758,0.627624,0.964952,-0.485834,0.666142,-0.091788,-1.72319,-0.060153,2.066402,0.63137,0.583375,Bad
1.915655,-1.556115,-1.388638,0.931637,-1.165585,-1.502012,0.80066,-1.243561,-0.989682,-1.718823,-0.343924,Very Good
-1.238665,-0.727337,-1.35635,-0.013007,-0.87404,0.309664,0.80066,-0.020432,-0.152345,-0.673675,-0.021553,Good
0.95993,-1.39233,-0.924903,-1.440598,-0.69016,0.282473,0.80066,-1.139583,-1.070583,-1.455789,-1.014399,Very Good
1.60964,0.055536,-0.471646,1.055578,0.351696,0.295117,-0.774469,-0.763091,-0.89613,-0.667044,-1.219248,Good
-0.975023,1.020469,1.759677,1.889273,1.481455,-0.162182,-1.896461,0.768702,1.591838,1.14425,0.849213,Very Bad
0.938467,-0.307646,0.482195,0.453603,0.002707,1.021099,0.80066,-0.476428,0.255095,-0.370529,-0.887682,Fair
-1.240676,-1.358217,-2.002076,0.796366,-1.429411,1.565698,0.80066,-0.663573,-1.105638,-1.357648,-0.463698,Very Good
0.231021,0.659515,0.159204,1.268536,-2.478562,-0.398729,-0.015598,0.523284,0.086213,0.449213,0.419697,Bad
-0.271827,1.115864,1.546832,-1.440598,-0.136808,0.490238,0.290703,-0.4555,0.402709,1.02843,1.599028,Bad
-2.062814,0.682575,-1.229524,1.879054,-0.627928,1.152694,0.80066,-0.811585,-0.669015,-1.062609,-2.166941,Good
0.546607,0.317575,1.210755,1.170526,0.371527,0.929052,-0.301514,0.240691,2.265248,0.654093,0.111846,Bad
-0.164223,-1.50502,-1.602063,0.263939,-0.969016,-1.50022,0.80066,-1.237626,-0.957529,-1.063489,-0.207404,Very Good
1.576269,0.329553,0.58264,-0.07494,2.575327,0.391259,0.80066,0.906918,-0.875573,0.725012,1.263337,Bad
0.603282,0.399859,0.940324,-1.440598,0.807363,1.565698,-2.253673,0.018562,0.572179,0.673295,0.946895,Bad
2.285956,2.076066,1.332395,-0.189868,0.268996,-0.246325,-1.767553,2.865979,1.339216,1.238046,0.089179,Very Bad
-0.038686,-1.788469,-1.638815,0.251832,-0.892675,1.565698,0.80066,-0.009911,-1.80957,-1.774398,-1.154624,Very Good
-0.409144,-1.272971,-1.329593,-1.440598,-0.491808,-0.59764,0.80066,-0.02112,-1.917499,-1.007696,-2.562927,Very Good
-0.251801,-0.967034,-0.219887,-0.071758,-0.585552,0.74464,0.80066,-0.706001,0.325189,0.136407,0.007991,Fair
-0.338685,0.37289,0.309463,-1.321192,0.513125,1.565698,-0.143941,-0.913257,-0.214596,1.033152,1.342315,Bad
-2.062814,0.622832,0.313868,-0.434702,0.40141,0.310856,0.80066,-0.213361,-0.40388,0.410237,0.112476,Fair
-0.196715,0.026582,0.330126,-1.440598,0.873304,0.982259,-0.236258,0.69766,-1.691602,0.662364,1.047525,Bad
-2.062814,-1.375436,-0.87744,-1.440598,-2.30768,1.198528,0.80066,-1.069357,-0.564873,-1.102318,-0.506793,Very Good
0.639413,1.775463,0.990477,0.384737,1.09717,-0.220906,-2.119342,0.12897,0.885041,0.480191,0.182366,Bad
-1.315216,-1.267186,-0.776887,-0.779923,0.480215,1.565698,0.80066,-1.700526,0.379202,-0.953316,-2.167784,Good
-0.769021,1.017924,0.070674,-0.672387,1.768579,0.909188,-0.741178,0.059331,-0.115762,0.802714,1.542694,Bad
-0.700826,0.879184,0.204264,-0.637593,-0.352086,-0.060731,-1.126145,0.312415,-0.27443,0.796366,0.599147,Bad
0.126012,2.32389,1.163143,3.091616,0.856011,-1.594416,0.18635,0.621642,1.520814,1.504453,-0.204694,Very Bad
0.136127,-0.133012,0.660005,0.707709,0.601737,-0.560762,0.80066,0.127671,1.970798,0.619559,0.618846,Bad
1.128136,-0.336372,0.160675,0.64708,-0.117736,1.565698,0.80066,-1.011559,0.144889,-0.705861,-0.333272,Good
-0.586631,-0.887004,-1.044599,-0.99014,-0.53423,-1.425107,-1.542576,0.68355,-1.43354,-0.102732,0.625536,Good
0.512134,-0.998439,-0.241172,0.245846,-1.154077,0.231237,0.80066,0.008827,0.209967,-0.325425,0.163039,Good
2.285956,0.257024,0.77428,-0.297688,0.746495,0.278926,-1.659308,1.161403,0.22503,0.614843,0.796731,Bad
0.752266,1.302468,-0.008973,-0.810213,0.201443,-0.803663,-0.607887,0.68597,0.472757,1.09707,0.674597,Bad
0.004969,0.97221,0.409611,2.147401,0.862575,-0.931346,-0.259335,-0.447758,0.965763,0.445464,-0.017863,Bad
-0.336753,1.11209,1.62462,0.692832,0.355391,1.565698,0.734483,1.509244,2.752223,1.372423,1.581786,Very Bad
0.048342,0.106929,0.891077,0.742045,0.22885,0.139648,0.80066,1.930813,1.290082,1.188569,0.996844,Very Bad
-1.085182,-0.729982,-0.997892,-1.249301,0.262094,-0.625992,0.80066,0.540657,0.835129,0.030442,-1.268154,Good
0.462066,-0.168952,0.5769,-1.304788,2.094255,-1.447795,0.80066,0.929941,0.570248,0.860519,-0.25265,Bad
0.424536,1.76806,1.494272,0.140108,2.30431,-0.09256,0.80066,0.983602,0.722274,1.252925,-0.083049,Very Bad
-1.807284,1.644606,0.588979,-0.48789,0.712289,1.147817,0.80066,0.980315,0.404577,1.595731,1.718239,Very Bad
-0.033819,1.062235,-0.061337,0.635479,0.630843,-1.603523,0.80066,0.35873,0.546996,-0.12409,1.442679,Fair
1.536451,1.995497,0.954608,0.821657,0.500644,-1.523719,0.80066,-0.155232,1.277633,1.370244,1.569775,Very Bad
-0.474085,-0.557622,-0.446838,-0.036356,-0.229504,0.530971,0.80066,-0.045894,0.864436,-0.410661,-0.295888,Good
-0.39652,2.007476,1.295004,1.040522,0.531952,1.249213,0.726796,0.656817,1.39373,1.364485,1.197989,Very Bad
-1.057116,1.058613,0.635498,0.311612,2.0798,-1.075724,0.80066,2.515265,0.263288,1.558424,0.623018,Very Bad
-1.671209,0.567013,1.778532,-0.916344,1.581434,-1.063216,0.588119,0.768774,0.600247,1.427018,0.334415,Very Bad
0.96749,-0.603639,-0.143498,-0.419022,0.582323,-1.507663,-1.122132,-0.349072,-0.553632,-0.715637,1.043393,Good
-0.454346,-0.722829,-1.109644,0.000068,-0.251528,-0.986208,-1.896897,0.104407,-0.066327,-0.050591,-0.702627,Fair
0.586309,-1.292831,-1.117701,0.802594,0.063221,-0.542775,-0.888335,-1.454428,-1.792464,-1.839837,-1.550691,Very Good
1.704454,1.330377,1.066467,0.449793,1.239351,-0.494705,-0.463565,1.307009,0.01925,1.270609,0.725117,Very Bad
0.793862,0.114599,-0.234927,-0.731349,-0.392671,0.075154,-1.467377,-0.24912,-0.825444,-0.773666,-0.427801,Good
-0.268849,1.886545,1.521441,1.346979,1.039838,-0.738483,0.733331,1.687412,0.204961,1.600737,1.292613,Very Bad
0.607702,0.459828,1.605589,0.505302,1.951697,-1.028292,0.80066,1.470391,0.411724,1.185458,0.205548,Very Bad
-0.990953,-1.492596,-1.149287,1.46586,-1.165199,-1.004422,-1.444821,-0.843146,-1.098822,-0.978442,-2.515961,Very Good
-0.880679,-1.127828,-0.175741,-0.250724,-1.127075,-0.816767,-1.114944,-1.528863,-0.675263,-1.424148,-1.154317,Very Good
0.096248,-1.528188,-0.794145,-1.316998,-1.576792,-0.96222,0.80066,-1.03242,-0.143183,-0.257887,-0.553613,Good
-0.420739,1.039341,1.866689,1.306619,1.106157,1.565698,0.80066,2.127785,1.835221,1.658911,0.450428,Very Bad
-2.034919,1.518089,0.907493,-0.471657,0.890856,-1.321347,-0.166265,1.036938,1.648819,1.134958,0.71317,Very Bad
-0.902573,-0.677248,-0.163617,0.226263,-0.823154,1.030065,-0.927791,1.429024,-0.474226,-0.147219,-0.114038,Fair
-0.489233,-0.286529,-1.25364,-0.10631,-1.191308,-0.449308,0.80066,-1.04004,0.44881,-0.427425,-1.52661,Good
2.009666,0.906655,0.948944,0.123419,-0.008607,-0.568813,-0.113481,2.509205,0.934463,1.542453,1.928203,Very Bad
-0.094101,1.840977,0.729993,0.057178,0.668712,1.253629,0.321538,0.336629,2.310079,1.46113,2.20957,Very Bad
0.439326,0.311058,-0.645472,-1.440598,0.484859,-1.05271,0.80066,-0.785319,-0.371218,-0.710879,0.827638,Good
0.008062,1.438038,1.13919,-0.923092,-0.120771,-1.493392,0.80066,1.282622,0.619341,1.296974,0.009671,Very Bad
1.205243,-0.593546,0.107278,1.163318,0.706682,-0.985223,0.80066,0.694061,0.333518,-0.751145,0.221059,Fair
0.954929,-0.204013,-0.188189,0.287585,0.145369,0.263907,0.80066,-0.018259,0.162962,-0.76972,-0.692215,Good
1.286658,1.759433,1.492678,2.209608,2.919199,0.205556,-1.754261,-0.346742,0.153388,1.618342,0.380705,Very Bad
-1.363205,1.598262,1.417846,-0.997824,1.419542,1.310177,0.80066,0.582886,1.287148,1.567559,-0.008296,Very Bad
0.481702,1.932695,0.941045,0.011848,1.68823,-0.365611,-0.881067,0.199703,0.922738,1.247858,2.920923,Very Bad
1.052372,1.411502,1.402678,1.444688,1.132734,-0.988371,-2.205722,0.044803,1.56836,1.13074,0.623607,Very Bad
0.851562,2.316022,1.187512,-0.421819,1.031868,-0.082567,0.80066,0.964183,1.539869,1.393971,-0.090011,Very Bad
0.91146,0.335085,1.87407,-0.423946,1.591229,-0.223477,-1.522005,-0.482025,1.519509,1.325337,1.055693,Very Bad
-0.163259,-0.984717,-0.649156,-0.525565,0.450248,1.565698,0.80066,0.211591,-0.514622,-0.325271,0.335967,Good
-0.785005,0.091061,-0.187205,-0.610336,0.266563,0.392726,0.80066,0.512609,-0.636385,-0.060688,-0.027033,Fair
-2.062814,-1.130851,-1.819689,0.436455,0.131472,0.2184,-0.3083,0.150478,-1.237682,-1.345897,-0.746849,Very Good
-0.331182,0.840126,0.69063,-1.440598,3.248703,1.115701,-2.246875,0.247342,-0.082557,1.086594,1.387019,Very Bad
2.285956,-0.582858,-2.235416,1.575885,-0.919288,-0.177228,-1.119276,-1.64488,-0.649579,-1.528568,-1.596278,Very Good
-0.253779,0.340855,1.241224,-0.942205,0.951459,-0.115831,0.122061,1.718983,0.097214,1.094998,0.932134,Very Bad
-2.062814,0.138839,0.13116,-1.440598,-0.25421,-1.360924,0.80066,0.787341,-0.177514,-0.159969,-0.606505,Fair
0.61095,-0.691658,-0.712937,-0.23246,-0.326939,-1.445767,0.80066,0.424542,-0.592565,-0.691784,-1.278637,Good
0.611669,-1.405827,-0.437579,-0.744517,-0.00149,-1.183039,0.80066,-0.181583,-1.039247,-0.76794,0.716777,Very Good
1.580683,1.04062,1.209991,-0.023739,0.818709,-1.528514,-1.906894,1.148955,1.755078,0.880433,0.670374,Very Bad
0.606029,0.73132,0.313617,0.297891,0.789622,1.271489,-0.742541,0.180384,0.174165,0.396024,-0.611011,Bad
0.876544,0.334496,0.988959,0.664337,-0.188649,-1.274868,0.80066,0.488309,0.321134,-0.34963,0.124461,Fair
2.188111,1.120089,0.909969,1.971227,1.109073,-0.946584,-0.77138,0.663113,1.336913,1.165733,-0.058067,Very Bad
-0.467063,1.278473,0.882324,-0.583022,0.490666,-0.925009,0.33566,1.063357,0.824809,1.175234,0.691815,Very Bad
-1.184,-0.206236,-0.552158,0.636165,-1.473694,1.565698,-0.817732,-0.753814,-0.765422,0.06381,-0.924455,Good
-0.727742,1.10766,1.487214,0.96954,1.131696,-0.510815,0.80066,1.143179,1.817365,1.646636,1.325955,Very Bad
0.036441,1.374813,1.035582,-1.440598,2.414553,1.545659,-1.491789,1.854698,2.343478,1.494297,2.404024,Very Bad
1.733626,2.00876,0.783145,-0.613768,0.901636,-1.410668,-1.347736,0.748091,1.53796,0.825444,0.553254,Very Bad
0.737947,0.249184,1.176129,-1.440598,0.030397,-1.14416,-1.032754,0.139102,0.216411,0.667668,-0.255167,Bad
0.799901,1.003683,1.059802,0.776235,2.174849,-0.698821,0.80066,0.921667,0.759206,1.705774,0.855908,Very Bad
-1.761676,1.228944,1.115809,0.481183,1.051547,0.476617,-1.782707,0.158758,0.588856,1.287589,1.96869,Very Bad
-0.965174,-1.632068,-1.601319,0.14127,-0.421735,1.523588,-0.285702,-0.51819,-0.527782,-1.276626,-0.518699,Very Good
-1.850726,1.081926,0.826859,-0.351636,-0.014609,-1.216423,0.80066,0.570739,0.744511,0.578119,0.357248,Bad
1.611085,1.470594,2.068437,-0.210846,0.745254,-1.285827,0.80066,0.941326,1.069354,1.479502,-0.760953,Very Bad
1.334045,-0.892638,-1.125238,-0.332805,-0.182177,-1.53033,0.80066,-0.741091,-1.966017,-1.315714,-0.99935,Very Good
1.189549,1.272605,0.926125,-0.343356,1.18115,1.086655,-1.704096,-0.033483,2.24916,1.055139,1.526792,Very Bad
-0.785395,0.880798,1.484125,0.982842,0.836404,-0.917139,0.582967,1.950446,0.967409,1.206593,1.706684,Very Bad
1.405106,-0.577732,-0.61135,-1.262242,-1.413183,1.565698,0.80066,-0.837401,-2.089504,-0.897667,0.479141,Good
0.018601,0.249626,0.822222,-0.818136,0.918838,-1.406813,-0.82945,0.219768,-0.818362,0.635053,-0.254367,Bad
